LINKNO,subw_4,subw_5,subw_6,subw_7,Subw_8
198351,546,3,1,1,1
190735,217,67,20,9,1
193647,217,67,20,9,1
194767,356,75,1,1,1
201487,344,67,20,9,1
200591,527,101,2,1,1
293552,253,104,2,1,1
293104,610,122,2,1,1
291760,298,122,2,1,1
290416,253,104,2,1,1
289968,272,10,2,1,1
288624,610,122,2,1,1
287728,10,4,2,1,1
287280,272,10,2,1,1
287056,542,3,1,1,1
286832,298,122,2,1,1
285712,542,3,1,1,1
285488,253,104,2,1,1
285040,298,122,2,1,1
284592,10,4,2,1,1
284368,272,10,2,1,1
284144,542,3,1,1,1
282800,323,83,1,1,1
281904,323,83,1,1,1
280112,610,122,2,1,1
279664,356,75,1,1,1
279440,253,104,2,1,1
278992,298,122,2,1,1
278768,164,67,20,9,1
277424,527,101,2,1,1
275184,542,3,1,1,1
274512,251,67,20,9,1
272944,272,10,2,1,1
270704,10,4,2,1,1
269808,10,4,2,1,1
269136,164,67,20,9,1
268464,298,122,2,1,1
268016,610,122,2,1,1
266448,527,101,2,1,1
265776,195,67,20,9,1
265104,298,122,2,1,1
263984,253,104,2,1,1
262416,10,4,2,1,1
262192,164,67,20,9,1
261520,356,75,1,1,1
261296,154,60,20,9,1
259952,494,3,1,1,1
259056,217,67,20,9,1
258832,542,3,1,1,1
258384,10,4,2,1,1
257936,246,101,2,1,1
257712,164,67,20,9,1
257264,10,4,2,1,1
257040,251,67,20,9,1
256816,494,3,1,1,1
256144,217,67,20,9,1
255920,164,67,20,9,1
255472,253,104,2,1,1
255024,217,67,20,9,1
254352,546,3,1,1,1
253008,154,60,20,9,1
252336,409,122,2,1,1
252112,527,101,2,1,1
250992,253,104,2,1,1
249872,527,101,2,1,1
249648,402,131,20,9,1
249424,546,3,1,1,1
248528,424,101,2,1,1
248304,10,4,2,1,1
248080,10,4,2,1,1
247856,154,60,20,9,1
247632,402,131,20,9,1
247408,154,60,20,9,1
247184,546,3,1,1,1
246064,272,10,2,1,1
245168,542,3,1,1,1
244720,164,67,20,9,1
243824,323,83,1,1,1
242480,424,101,2,1,1
241360,251,67,20,9,1
240912,154,60,20,9,1
240240,402,131,20,9,1
240016,610,122,2,1,1
239792,154,60,20,9,1
238000,195,67,20,9,1
237328,305,83,1,1,1
235088,251,67,20,9,1
234416,253,104,2,1,1
233744,298,122,2,1,1
233296,402,131,20,9,1
232624,409,122,2,1,1
232176,424,101,2,1,1
231728,351,137,20,9,1
231504,164,67,20,9,1
231056,356,75,1,1,1
228816,409,122,2,1,1
227696,154,60,20,9,1
227248,10,4,2,1,1
227024,402,131,20,9,1
224784,251,67,20,9,1
221200,494,3,1,1,1
220752,546,3,1,1,1
220528,10,4,2,1,1
220304,542,3,1,1,1
220080,251,67,20,9,1
219856,164,67,20,9,1
219408,610,122,2,1,1
218736,154,60,20,9,1
218512,164,67,20,9,1
218064,546,3,1,1,1
217392,164,67,20,9,1
216496,164,67,20,9,1
216272,195,67,20,9,1
215824,475,67,20,9,1
215600,298,122,2,1,1
213808,356,75,1,1,1
213360,298,122,2,1,1
213136,475,67,20,9,1
211344,154,60,20,9,1
210896,323,83,1,1,1
210672,253,104,2,1,1
210000,253,104,2,1,1
209328,409,122,2,1,1
208208,253,104,2,1,1
207536,305,83,1,1,1
207312,424,101,2,1,1
207088,154,60,20,9,1
205968,217,67,20,9,1
205072,546,3,1,1,1
204848,154,60,20,9,1
203728,424,101,2,1,1
202160,164,67,20,9,1
201040,217,67,20,9,1
200144,494,3,1,1,1
199920,546,3,1,1,1
199696,402,131,20,9,1
198352,164,67,20,9,1
197680,409,122,2,1,1
196112,7,3,1,1,1
195888,253,104,2,1,1
195664,154,60,20,9,1
195440,164,67,20,9,1
195216,475,67,20,9,1
194320,164,67,20,9,1
193648,546,3,1,1,1
192976,164,67,20,9,1
192080,298,122,2,1,1
191632,154,60,20,9,1
191408,164,67,20,9,1
191184,475,67,20,9,1
190960,217,67,20,9,1
190736,251,67,20,9,1
190288,402,131,20,9,1
190064,164,67,20,9,1
189840,164,67,20,9,1
188720,253,104,2,1,1
188496,402,131,20,9,1
187376,298,122,2,1,1
186704,409,122,2,1,1
186256,598,67,20,9,1
185808,323,83,1,1,1
184688,323,83,1,1,1
184464,10,4,2,1,1
184240,424,101,2,1,1
183792,475,67,20,9,1
183344,164,67,20,9,1
182448,494,3,1,1,1
182224,10,4,2,1,1
182000,164,67,20,9,1
179312,164,67,20,9,1
178864,424,101,2,1,1
178640,154,60,20,9,1
178416,164,67,20,9,1
178192,217,67,20,9,1
177968,10,4,2,1,1
176176,323,83,1,1,1
175504,494,3,1,1,1
175280,409,122,2,1,1
173936,323,83,1,1,1
173712,356,75,1,1,1
173488,356,75,1,1,1
173264,610,122,2,1,1
173040,217,67,20,9,1
171696,402,131,20,9,1
169680,164,67,20,9,1
169232,542,3,1,1,1
167888,424,101,2,1,1
166096,253,104,2,1,1
165872,424,101,2,1,1
165424,164,67,20,9,1
163856,154,60,20,9,1
163184,542,3,1,1,1
162960,10,4,2,1,1
161840,305,83,1,1,1
161616,494,3,1,1,1
161392,546,3,1,1,1
160496,424,101,2,1,1
160048,10,4,2,1,1
159824,402,131,20,9,1
158480,542,3,1,1,1
158256,10,4,2,1,1
157808,542,3,1,1,1
157584,298,122,2,1,1
157360,351,137,20,9,1
157136,164,67,20,9,1
155792,409,122,2,1,1
155344,305,83,1,1,1
154896,610,122,2,1,1
154672,424,101,2,1,1
154224,546,3,1,1,1
152208,164,67,20,9,1
151312,298,122,2,1,1
151088,402,131,20,9,1
150416,494,3,1,1,1
149520,542,3,1,1,1
149296,424,101,2,1,1
149072,164,67,20,9,1
147952,323,83,1,1,1
147728,251,67,20,9,1
145488,494,3,1,1,1
143920,494,3,1,1,1
143248,546,3,1,1,1
143024,610,122,2,1,1
142800,409,122,2,1,1
142352,402,131,20,9,1
142128,154,60,20,9,1
141232,402,131,20,9,1
140112,164,67,20,9,1
139888,217,67,20,9,1
138768,154,60,20,9,1
137648,323,83,1,1,1
137424,305,83,1,1,1
136976,217,67,20,9,1
135856,10,4,2,1,1
135632,272,10,2,1,1
135408,154,60,20,9,1
134064,356,75,1,1,1
133840,10,4,2,1,1
133616,298,122,2,1,1
133392,356,75,1,1,1
133168,402,131,20,9,1
132496,10,4,2,1,1
132272,298,122,2,1,1
132048,298,122,2,1,1
131824,272,10,2,1,1
130480,164,67,20,9,1
129136,351,137,20,9,1
128016,424,101,2,1,1
126672,298,122,2,1,1
126448,164,67,20,9,1
126000,402,131,20,9,1
125776,164,67,20,9,1
125552,217,67,20,9,1
125328,251,67,20,9,1
124208,402,131,20,9,1
122640,542,3,1,1,1
121744,542,3,1,1,1
121520,542,3,1,1,1
120624,356,75,1,1,1
120176,253,104,2,1,1
119504,542,3,1,1,1
117488,217,67,20,9,1
117264,217,67,20,9,1
117040,251,67,20,9,1
116144,424,101,2,1,1
115024,527,101,2,1,1
114576,402,131,20,9,1
114352,154,60,20,9,1
113680,424,101,2,1,1
112784,10,4,2,1,1
112560,154,60,20,9,1
110320,546,3,1,1,1
109648,7,3,1,1,1
109424,298,122,2,1,1
109200,272,10,2,1,1
106960,542,3,1,1,1
106064,356,75,1,1,1
105840,402,131,20,9,1
105168,323,83,1,1,1
104048,246,101,2,1,1
103152,164,67,20,9,1
102704,10,4,2,1,1
102480,154,60,20,9,1
102256,164,67,20,9,1
101136,494,3,1,1,1
100464,10,4,2,1,1
100240,253,104,2,1,1
100016,251,67,20,9,1
99344,305,83,1,1,1
99120,164,67,20,9,1
98896,217,67,20,9,1
98672,402,131,20,9,1
98448,164,67,20,9,1
97776,272,10,2,1,1
95984,402,131,20,9,1
95760,195,67,20,9,1
95088,298,122,2,1,1
94192,154,60,20,9,1
93968,195,67,20,9,1
93072,253,104,2,1,1
92848,610,122,2,1,1
92624,402,131,20,9,1
92400,424,101,2,1,1
91952,164,67,20,9,1
91728,164,67,20,9,1
90832,546,3,1,1,1
90608,10,4,2,1,1
90384,164,67,20,9,1
90160,251,67,20,9,1
89712,527,101,2,1,1
89488,217,67,20,9,1
88816,195,67,20,9,1
87696,494,3,1,1,1
87472,542,3,1,1,1
86128,494,3,1,1,1
85008,409,122,2,1,1
84784,402,131,20,9,1
84560,164,67,20,9,1
84336,195,67,20,9,1
84112,195,67,20,9,1
83440,351,137,20,9,1
82544,10,4,2,1,1
82320,10,4,2,1,1
82096,298,122,2,1,1
81872,527,101,2,1,1
81648,217,67,20,9,1
79856,323,83,1,1,1
79632,253,104,2,1,1
79408,610,122,2,1,1
79184,164,67,20,9,1
78960,305,83,1,1,1
78736,164,67,20,9,1
78512,164,67,20,9,1
77840,298,122,2,1,1
77616,409,122,2,1,1
76272,356,75,1,1,1
76048,424,101,2,1,1
75152,298,122,2,1,1
73808,546,3,1,1,1
73584,10,4,2,1,1
73360,246,101,2,1,1
71568,542,3,1,1,1
71344,610,122,2,1,1
70896,164,67,20,9,1
70224,323,83,1,1,1
70000,494,3,1,1,1
69776,154,60,20,9,1
68656,154,60,20,9,1
68432,164,67,20,9,1
67536,323,83,1,1,1
67312,217,67,20,9,1
66416,542,3,1,1,1
66192,154,60,20,9,1
65520,402,131,20,9,1
65296,251,67,20,9,1
64624,305,83,1,1,1
64400,164,67,20,9,1
64176,217,67,20,9,1
61936,10,4,2,1,1
61712,494,3,1,1,1
61488,298,122,2,1,1
61264,217,67,20,9,1
60144,402,131,20,9,1
59920,610,122,2,1,1
59696,272,10,2,1,1
58800,356,75,1,1,1
57904,251,67,20,9,1
57232,546,3,1,1,1
56560,542,3,1,1,1
56336,10,4,2,1,1
55888,272,10,2,1,1
55440,272,10,2,1,1
54768,409,122,2,1,1
54544,424,101,2,1,1
54320,251,67,20,9,1
52976,298,122,2,1,1
52752,164,67,20,9,1
52528,251,67,20,9,1
51408,494,3,1,1,1
51184,154,60,20,9,1
50960,164,67,20,9,1
50064,272,10,2,1,1
49840,164,67,20,9,1
48720,546,3,1,1,1
48048,154,60,20,9,1
47600,610,122,2,1,1
47152,409,122,2,1,1
46256,494,3,1,1,1
45808,610,122,2,1,1
45584,164,67,20,9,1
44464,253,104,2,1,1
43568,409,122,2,1,1
43344,251,67,20,9,1
41552,527,101,2,1,1
39760,154,60,20,9,1
39312,253,104,2,1,1
39088,272,10,2,1,1
38640,251,67,20,9,1
37744,154,60,20,9,1
37296,298,122,2,1,1
36400,323,83,1,1,1
36176,526,131,20,9,1
35952,154,60,20,9,1
35280,298,122,2,1,1
35056,154,60,20,9,1
33712,323,83,1,1,1
33488,356,75,1,1,1
33264,10,4,2,1,1
31472,409,122,2,1,1
31248,164,67,20,9,1
30128,10,4,2,1,1
29456,494,3,1,1,1
29232,356,75,1,1,1
29008,526,131,20,9,1
27216,164,67,20,9,1
26992,164,67,20,9,1
26768,251,67,20,9,1
26096,402,131,20,9,1
25872,164,67,20,9,1
24304,10,4,2,1,1
23408,351,137,20,9,1
22512,298,122,2,1,1
22288,154,60,20,9,1
21392,527,101,2,1,1
20720,164,67,20,9,1
20496,305,83,1,1,1
19600,494,3,1,1,1
17136,251,67,20,9,1
16240,164,67,20,9,1
15344,546,3,1,1,1
13328,546,3,1,1,1
11984,323,83,1,1,1
11760,527,101,2,1,1
11536,154,60,20,9,1
11312,217,67,20,9,1
10864,494,3,1,1,1
9744,164,67,20,9,1
8624,251,67,20,9,1
7728,253,104,2,1,1
7280,494,3,1,1,1
7056,298,122,2,1,1
6832,217,67,20,9,1
5712,217,67,20,9,1
5488,251,67,20,9,1
5040,253,104,2,1,1
4592,164,67,20,9,1
3248,8,3,1,1,1
3024,610,122,2,1,1
2352,527,101,2,1,1
440721,7,3,1,1,1
440497,7,3,1,1,1
440273,7,3,1,1,1
440049,7,3,1,1,1
426832,7,3,1,1,1
434001,164,67,20,9,1
412720,164,67,20,9,1
433105,164,67,20,9,1
432881,164,67,20,9,1
432657,164,67,20,9,1
432433,164,67,20,9,1
432209,164,67,20,9,1
431985,164,67,20,9,1
431761,164,67,20,9,1
431537,164,67,20,9,1
431313,164,67,20,9,1
431089,164,67,20,9,1
430865,164,67,20,9,1
430641,164,67,20,9,1
430417,164,67,20,9,1
430193,164,67,20,9,1
429969,164,67,20,9,1
429745,164,67,20,9,1
429521,164,67,20,9,1
429297,164,67,20,9,1
429073,164,67,20,9,1
428849,164,67,20,9,1
428625,164,67,20,9,1
428401,164,67,20,9,1
428177,164,67,20,9,1
427953,164,67,20,9,1
427729,164,67,20,9,1
427505,164,67,20,9,1
427281,164,67,20,9,1
427057,164,67,20,9,1
426385,164,67,20,9,1
425713,164,67,20,9,1
425489,164,67,20,9,1
425265,164,67,20,9,1
424145,164,67,20,9,1
410256,164,67,20,9,1
421905,207,83,1,1,1
421681,305,83,1,1,1
421457,305,83,1,1,1
421233,305,83,1,1,1
400400,305,83,1,1,1
420785,253,104,2,1,1
420561,253,104,2,1,1
420337,253,104,2,1,1
420113,253,104,2,1,1
419889,253,104,2,1,1
419665,253,104,2,1,1
419441,253,104,2,1,1
419217,253,104,2,1,1
418993,253,104,2,1,1
415857,253,104,2,1,1
418769,323,83,1,1,1
418545,323,83,1,1,1
418321,323,83,1,1,1
418097,323,83,1,1,1
417873,323,83,1,1,1
417649,323,83,1,1,1
416753,323,83,1,1,1
416529,323,83,1,1,1
413394,253,104,2,1,1
396816,323,83,1,1,1
410033,253,104,2,1,1
409137,253,104,2,1,1
410258,253,104,2,1,1
401969,494,3,1,1,1
401521,494,3,1,1,1
400625,494,3,1,1,1
382480,494,3,1,1,1
395249,356,75,1,1,1
394129,598,67,20,9,1
393233,598,67,20,9,1
392561,356,75,1,1,1
386962,356,75,1,1,1
369938,207,83,1,1,1
7057,598,67,20,9,1
389425,475,67,20,9,1
389201,475,67,20,9,1
388977,475,67,20,9,1
388529,475,67,20,9,1
387857,475,67,20,9,1
385841,475,67,20,9,1
385169,475,67,20,9,1
384721,475,67,20,9,1
383377,475,67,20,9,1
382481,424,101,2,1,1
381809,424,101,2,1,1
381361,475,67,20,9,1
380465,424,101,2,1,1
378673,475,67,20,9,1
378001,475,67,20,9,1
376433,475,67,20,9,1
367922,475,67,20,9,1
369490,424,101,2,1,1
338129,542,3,1,1,1
214928,253,104,2,1,1
373745,409,122,2,1,1
373521,409,122,2,1,1
373297,409,122,2,1,1
373073,409,122,2,1,1
372849,409,122,2,1,1
372177,409,122,2,1,1
370833,409,122,2,1,1
370609,409,122,2,1,1
368369,409,122,2,1,1
365233,409,122,2,1,1
363441,356,75,1,1,1
362097,356,75,1,1,1
360977,409,122,2,1,1
358961,409,122,2,1,1
357169,356,75,1,1,1
356497,409,122,2,1,1
355601,598,67,20,9,1
353809,542,3,1,1,1
353361,356,75,1,1,1
352689,409,122,2,1,1
352465,598,67,20,9,1
352241,409,122,2,1,1
352017,409,122,2,1,1
351793,409,122,2,1,1
350225,409,122,2,1,1
350001,409,122,2,1,1
349105,542,3,1,1,1
348881,356,75,1,1,1
347985,164,67,20,9,1
347089,409,122,2,1,1
346641,409,122,2,1,1
345745,475,67,20,9,1
345521,409,122,2,1,1
345297,356,75,1,1,1
345298,253,104,2,1,1
331634,409,122,2,1,1
204625,207,83,1,1,1
311250,475,67,20,9,1
351122,409,122,2,1,1
333872,356,75,1,1,1
332976,164,67,20,9,1
322448,164,67,20,9,1
325808,164,67,20,9,1
326704,409,122,2,1,1
305200,598,67,20,9,1
300496,409,122,2,1,1
298256,402,131,20,9,1
1905,542,3,1,1,1
343729,402,131,20,9,1
343505,402,131,20,9,1
343281,402,131,20,9,1
343057,402,131,20,9,1
342833,402,131,20,9,1
342385,402,131,20,9,1
341937,402,131,20,9,1
341489,424,101,2,1,1
341265,402,131,20,9,1
340817,402,131,20,9,1
340593,424,101,2,1,1
340145,424,101,2,1,1
339473,402,131,20,9,1
339025,402,131,20,9,1
338577,323,83,1,1,1
338353,424,101,2,1,1
337905,402,131,20,9,1
337681,424,101,2,1,1
337009,542,3,1,1,1
336785,402,131,20,9,1
335889,402,131,20,9,1
335441,542,3,1,1,1
334769,424,101,2,1,1
334545,402,131,20,9,1
334321,402,131,20,9,1
333873,542,3,1,1,1
333425,424,101,2,1,1
333201,323,83,1,1,1
332305,402,131,20,9,1
331185,424,101,2,1,1
330513,424,101,2,1,1
329841,356,75,1,1,1
329617,424,101,2,1,1
329169,402,131,20,9,1
327377,424,101,2,1,1
327153,164,67,20,9,1
326705,402,131,20,9,1
326481,164,67,20,9,1
326033,164,67,20,9,1
325137,542,3,1,1,1
324913,598,67,20,9,1
322673,424,101,2,1,1
322225,542,3,1,1,1
322001,402,131,20,9,1
321777,164,67,20,9,1
321329,402,131,20,9,1
320433,409,122,2,1,1
319761,424,101,2,1,1
318641,164,67,20,9,1
318417,475,67,20,9,1
317745,598,67,20,9,1
317297,323,83,1,1,1
317073,409,122,2,1,1
316849,424,101,2,1,1
316177,402,131,20,9,1
315953,164,67,20,9,1
315505,542,3,1,1,1
315281,402,131,20,9,1
314833,402,131,20,9,1
314609,598,67,20,9,1
314385,164,67,20,9,1
314161,475,67,20,9,1
312817,424,101,2,1,1
311921,356,75,1,1,1
311473,402,131,20,9,1
311249,598,67,20,9,1
310801,164,67,20,9,1
310129,164,67,20,9,1
309905,475,67,20,9,1
309681,164,67,20,9,1
309233,164,67,20,9,1
309009,424,101,2,1,1
308785,409,122,2,1,1
308113,253,104,2,1,1
307441,598,67,20,9,1
306321,402,131,20,9,1
306097,542,3,1,1,1
305873,356,75,1,1,1
305201,424,101,2,1,1
304977,164,67,20,9,1
301841,164,67,20,9,1
301169,598,67,20,9,1
300721,164,67,20,9,1
300497,475,67,20,9,1
300049,402,131,20,9,1
299825,402,131,20,9,1
299377,10,4,2,1,1
299153,475,67,20,9,1
298257,475,67,20,9,1
298033,424,101,2,1,1
297809,475,67,20,9,1
297585,598,67,20,9,1
297137,542,3,1,1,1
296913,424,101,2,1,1
295793,164,67,20,9,1
295345,253,104,2,1,1
294225,402,131,20,9,1
294001,164,67,20,9,1
293329,424,101,2,1,1
293105,164,67,20,9,1
292881,402,131,20,9,1
292433,164,67,20,9,1
291537,542,3,1,1,1
291313,402,131,20,9,1
290865,475,67,20,9,1
290417,409,122,2,1,1
290193,10,4,2,1,1
289521,164,67,20,9,1
289073,402,131,20,9,1
288849,164,67,20,9,1
288625,402,131,20,9,1
288401,475,67,20,9,1
287281,7,3,1,1,1
287057,164,67,20,9,1
285713,402,131,20,9,1
285265,409,122,2,1,1
283921,402,131,20,9,1
283473,164,67,20,9,1
282577,253,104,2,1,1
281681,424,101,2,1,1
301842,164,67,20,9,1
299378,253,104,2,1,1
291986,402,131,20,9,1
289074,164,67,20,9,1
283026,598,67,20,9,1
243602,253,104,2,1,1
258386,598,67,20,9,1
257266,164,67,20,9,1
74930,475,67,20,9,1
69778,207,83,1,1,1
252786,164,67,20,9,1
63282,253,104,2,1,1
247634,253,104,2,1,1
45362,402,131,20,9,1
234418,402,131,20,9,1
52306,253,104,2,1,1
48946,475,67,20,9,1
36850,164,67,20,9,1
233522,409,122,2,1,1
16242,164,67,20,9,1
34834,164,67,20,9,1
236210,424,101,2,1,1
10418,475,67,20,9,1
23410,164,67,20,9,1
20498,409,122,2,1,1
14674,424,101,2,1,1
11314,164,67,20,9,1
12658,542,3,1,1,1
7506,402,131,20,9,1
2354,542,3,1,1,1
12210,164,67,20,9,1
10866,424,101,2,1,1
8178,409,122,2,1,1
10642,475,67,20,9,1
9074,164,67,20,9,1
8626,402,131,20,9,1
3922,409,122,2,1,1
4818,424,101,2,1,1
4594,164,67,20,9,1
4146,409,122,2,1,1
3474,402,131,20,9,1
1682,164,67,20,9,1
284816,164,67,20,9,1
274960,409,122,2,1,1
281456,164,67,20,9,1
269360,402,131,20,9,1
278320,402,131,20,9,1
77392,164,67,20,9,1
224336,356,75,1,1,1
254576,424,101,2,1,1
264432,7,3,1,1,1
233520,542,3,1,1,1
145264,409,122,2,1,1
254128,424,101,2,1,1
201488,494,3,1,1,1
231952,164,67,20,9,1
253904,402,131,20,9,1
140336,323,83,1,1,1
244944,164,67,20,9,1
222544,402,131,20,9,1
152880,409,122,2,1,1
222992,409,122,2,1,1
162736,402,131,20,9,1
183120,475,67,20,9,1
165200,164,67,20,9,1
167664,475,67,20,9,1
177744,164,67,20,9,1
201264,10,4,2,1,1
223216,475,67,20,9,1
222096,424,101,2,1,1
198576,323,83,1,1,1
187152,475,67,20,9,1
184016,164,67,20,9,1
206416,424,101,2,1,1
194544,402,131,20,9,1
194096,598,67,20,9,1
198128,475,67,20,9,1
203056,164,67,20,9,1
201936,164,67,20,9,1
203952,323,83,1,1,1
213584,356,75,1,1,1
215376,305,83,1,1,1
215152,356,75,1,1,1
280113,6,3,1,1,1
279441,164,67,20,9,1
278769,220,75,1,1,1
278097,220,75,1,1,1
276977,10,4,2,1,1
276529,542,3,1,1,1
276081,164,67,20,9,1
275633,542,3,1,1,1
275409,323,83,1,1,1
273617,356,75,1,1,1
273169,253,104,2,1,1
272945,356,75,1,1,1
272497,164,67,20,9,1
272273,164,67,20,9,1
271825,6,3,1,1,1
271153,220,75,1,1,1
268913,542,3,1,1,1
268689,6,3,1,1,1
268465,10,4,2,1,1
267569,475,67,20,9,1
267121,164,67,20,9,1
266673,402,131,20,9,1
265777,7,3,1,1,1
265329,253,104,2,1,1
264657,164,67,20,9,1
264433,356,75,1,1,1
262193,6,3,1,1,1
261969,220,75,1,1,1
261745,356,75,1,1,1
260849,402,131,20,9,1
260625,424,101,2,1,1
260401,475,67,20,9,1
260177,356,75,1,1,1
259953,10,4,2,1,1
259281,253,104,2,1,1
258609,542,3,1,1,1
258385,164,67,20,9,1
257937,220,75,1,1,1
254353,402,131,20,9,1
253905,424,101,2,1,1
253681,253,104,2,1,1
252785,402,131,20,9,1
252337,402,131,20,9,1
250769,402,131,20,9,1
250097,598,67,20,9,1
249425,164,67,20,9,1
248753,323,83,1,1,1
248529,598,67,20,9,1
247857,164,67,20,9,1
247633,542,3,1,1,1
244273,356,75,1,1,1
243377,409,122,2,1,1
243153,164,67,20,9,1
242481,402,131,20,9,1
241809,409,122,2,1,1
241585,253,104,2,1,1
241361,253,104,2,1,1
240689,164,67,20,9,1
238897,402,131,20,9,1
238673,402,131,20,9,1
238449,164,67,20,9,1
238001,253,104,2,1,1
237329,356,75,1,1,1
236881,6,3,1,1,1
236657,207,83,1,1,1
235537,164,67,20,9,1
234865,164,67,20,9,1
234193,164,67,20,9,1
233521,424,101,2,1,1
233297,424,101,2,1,1
232849,356,75,1,1,1
232625,424,101,2,1,1
231729,356,75,1,1,1
231505,164,67,20,9,1
231057,220,75,1,1,1
230385,542,3,1,1,1
229489,323,83,1,1,1
228593,402,131,20,9,1
226577,475,67,20,9,1
223665,10,4,2,1,1
223441,164,67,20,9,1
222769,542,3,1,1,1
220529,298,122,2,1,1
219633,305,83,1,1,1
218961,164,67,20,9,1
218289,298,122,2,1,1
218065,402,131,20,9,1
217617,409,122,2,1,1
217169,402,131,20,9,1
216497,409,122,2,1,1
216273,164,67,20,9,1
214257,253,104,2,1,1
212913,164,67,20,9,1
209777,164,67,20,9,1
209553,402,131,20,9,1
208657,10,4,2,1,1
208209,164,67,20,9,1
207089,409,122,2,1,1
206865,402,131,20,9,1
205745,253,104,2,1,1
205297,475,67,20,9,1
204401,164,67,20,9,1
202161,402,131,20,9,1
201937,402,131,20,9,1
201713,164,67,20,9,1
199697,542,3,1,1,1
199249,475,67,20,9,1
198353,164,67,20,9,1
197681,253,104,2,1,1
196113,356,75,1,1,1
195217,164,67,20,9,1
194993,475,67,20,9,1
194321,542,3,1,1,1
194097,424,101,2,1,1
193649,164,67,20,9,1
192305,164,67,20,9,1
191409,402,131,20,9,1
190289,6,3,1,1,1
190065,207,83,1,1,1
189841,424,101,2,1,1
188945,356,75,1,1,1
188721,424,101,2,1,1
188497,402,131,20,9,1
188273,164,67,20,9,1
188049,164,67,20,9,1
187377,207,83,1,1,1
186929,220,75,1,1,1
186705,475,67,20,9,1
184913,598,67,20,9,1
184017,164,67,20,9,1
183121,475,67,20,9,1
182001,542,3,1,1,1
181777,409,122,2,1,1
181553,402,131,20,9,1
180209,164,67,20,9,1
177073,409,122,2,1,1
175281,402,131,20,9,1
175057,164,67,20,9,1
174833,598,67,20,9,1
174161,409,122,2,1,1
173937,598,67,20,9,1
173041,409,122,2,1,1
171697,164,67,20,9,1
170801,253,104,2,1,1
169905,409,122,2,1,1
169457,164,67,20,9,1
169233,207,83,1,1,1
169009,164,67,20,9,1
167441,409,122,2,1,1
167217,475,67,20,9,1
166545,356,75,1,1,1
166321,164,67,20,9,1
165201,323,83,1,1,1
164977,220,75,1,1,1
164753,220,75,1,1,1
164529,164,67,20,9,1
164305,598,67,20,9,1
163185,402,131,20,9,1
162961,164,67,20,9,1
162065,424,101,2,1,1
161169,356,75,1,1,1
160721,402,131,20,9,1
159377,6,3,1,1,1
159153,402,131,20,9,1
158257,164,67,20,9,1
157809,253,104,2,1,1
155793,6,3,1,1,1
155569,409,122,2,1,1
155345,424,101,2,1,1
153553,220,75,1,1,1
153105,402,131,20,9,1
151985,164,67,20,9,1
151761,475,67,20,9,1
151089,10,4,2,1,1
150865,424,101,2,1,1
149073,6,3,1,1,1
148849,402,131,20,9,1
146609,253,104,2,1,1
144145,220,75,1,1,1
143697,598,67,20,9,1
142577,542,3,1,1,1
139217,323,83,1,1,1
138993,356,75,1,1,1
138545,402,131,20,9,1
138321,164,67,20,9,1
138097,475,67,20,9,1
137649,323,83,1,1,1
137425,424,101,2,1,1
136977,164,67,20,9,1
136081,323,83,1,1,1
135857,424,101,2,1,1
135633,424,101,2,1,1
134065,356,75,1,1,1
133841,409,122,2,1,1
132945,253,104,2,1,1
132497,298,122,2,1,1
132273,402,131,20,9,1
131825,598,67,20,9,1
131153,409,122,2,1,1
130257,323,83,1,1,1
129361,356,75,1,1,1
129137,298,122,2,1,1
128017,164,67,20,9,1
127569,424,101,2,1,1
127121,6,3,1,1,1
126449,402,131,20,9,1
126225,164,67,20,9,1
124881,305,83,1,1,1
124657,409,122,2,1,1
123537,424,101,2,1,1
122865,7,3,1,1,1
122193,542,3,1,1,1
121969,356,75,1,1,1
121745,409,122,2,1,1
121073,475,67,20,9,1
120401,220,75,1,1,1
118833,542,3,1,1,1
118609,409,122,2,1,1
117489,402,131,20,9,1
117041,164,67,20,9,1
116145,298,122,2,1,1
115025,356,75,1,1,1
114801,164,67,20,9,1
112561,409,122,2,1,1
112337,164,67,20,9,1
110097,598,67,20,9,1
109425,323,83,1,1,1
109201,402,131,20,9,1
108305,253,104,2,1,1
108081,402,131,20,9,1
107857,475,67,20,9,1
106289,6,3,1,1,1
105393,164,67,20,9,1
104273,409,122,2,1,1
104049,402,131,20,9,1
103825,598,67,20,9,1
102481,305,83,1,1,1
102257,402,131,20,9,1
101137,424,101,2,1,1
100241,220,75,1,1,1
99793,402,131,20,9,1
99121,164,67,20,9,1
98001,253,104,2,1,1
97553,298,122,2,1,1
96657,424,101,2,1,1
96209,323,83,1,1,1
95985,402,131,20,9,1
95313,542,3,1,1,1
95089,598,67,20,9,1
94641,402,131,20,9,1
93073,402,131,20,9,1
92849,164,67,20,9,1
92625,164,67,20,9,1
91505,164,67,20,9,1
91281,475,67,20,9,1
90609,164,67,20,9,1
89937,253,104,2,1,1
89713,253,104,2,1,1
88817,402,131,20,9,1
87697,7,3,1,1,1
87473,542,3,1,1,1
87249,217,67,20,9,1
85681,356,75,1,1,1
85457,253,104,2,1,1
85233,424,101,2,1,1
84785,253,104,2,1,1
84561,164,67,20,9,1
83889,7,3,1,1,1
83665,542,3,1,1,1
83441,356,75,1,1,1
83217,253,104,2,1,1
82993,424,101,2,1,1
82097,164,67,20,9,1
81873,475,67,20,9,1
